"","RMSE","MAE","MAPE","MASE",""
"","RMSE","MAE","MAPE","MASE","WineMakerLoss"
"RF_700_9_15","0.51844211121399","0.391542509536594","7.37429222656064","0.614184328684854","70.76602146795"
"RF_700_9_20","0.522129677330749","0.397648018926163","7.47361101107508","0.62376159831555","71.4016409584961"
"RF_700_10_5","0.506309549565152","0.375159523809524","7.08763274163832","0.588485527544351","66.7609701672336"
"RF_700_10_10","0.511335955529921","0.382622633219955","7.21675965975428","0.600192365835223","69.3807041972047"
"RF_700_10_15","0.516425702529898","0.390739667710761","7.35499552157675","0.612924968958056","69.4804865852625"
"RF_700_10_20","0.520425275620835","0.395125202521622","7.42845537818154","0.619804239249603","70.0114637129976"
"RF_700_11_5","0.507327817566749","0.375369196428571","7.08830192389456","0.588814425770308","67.5469109268708"
"RF_700_11_10","0.5113663491042","0.380655746882086","7.17796182854342","0.597107053932684","67.9429314185496"
"RF_700_11_15","0.515926582862367","0.389495826569264","7.33552249427189","0.610973845598845","69.0738564667746"
"RF_700_11_20","0.517557225188553","0.393494314336024","7.3976685574009","0.617245983272194","69.0473355612643"
"RF_800_2_5","0.508700074477562","0.384144438244048","7.26541453528026","0.602579510971055","73.1565298239087"
"RF_800_2_10","0.513860199991043","0.394252886284722","7.44086205556441","0.618435900054466","74.703498606387"
"RF_800_2_15","0.521602214546008","0.403093547153801","7.59863426162853","0.632303603378511","74.9324594997945"
"RF_800_2_20","0.528650793097495","0.411324040944083","7.7452777398555","0.645214181873072","77.0014463171065"
"RF_800_3_5","0.510459411142011","0.383930143229167","7.25078230406746","0.602243361928104","71.3498074776785"
"RF_800_3_10","0.51466391146857","0.392858272879464","7.40522821649276","0.616248271183473","72.8433168498736"
"RF_800_3_15","0.520705617564763","0.401277710646558","7.55241798570534","0.629455232386758","74.7198095245683"
"RF_800_3_20","0.524872784576982","0.405446456727732","7.63040913411583","0.635994441925855","74.4892286282229"
"RF_800_4_5","0.507457830313991","0.380473177083333","7.18491214812748","0.59682066993464","70.3758271329365"
"RF_800_4_10","0.51412970812375","0.389994210379464","7.35289167113243","0.61175562412465","71.9683833070555"
"RF_800_4_15","0.518506776713948","0.397510159144241","7.48414402812847","0.623545347677241","71.8753194048893"
"RF_800_4_20","0.523506037718288","0.404327546822544","7.60372794543363","0.634239289133402","72.5890720725974"
"RF_800_5_5","0.507986996288187","0.378023567708333","7.14100434027778","0.592978145424836","68.4631256510416"
"RF_800_5_10","0.514605052992124","0.389184401351686","7.33717092390341","0.610485335453626","70.1121937646152"
"RF_800_5_15","0.517462184979835","0.394848965411758","7.42829887464087","0.619370926136091","72.8963467309187"
"RF_800_5_20","0.521181541023083","0.399730019886019","7.51446593984302","0.627027482174147","72.5728881322341"
"RF_800_6_5","0.508827137712131","0.379657356770833","7.16942376612103","0.595540951797386","69.1461212487599"
"RF_800_6_10","0.515150188403689","0.389243759300595","7.33307912370677","0.610578445961718","68.2268603840407"
"RF_800_6_15","0.517679780589588","0.395017632237554","7.43076677124623","0.619635501549104","71.1616657580287"
"RF_800_6_20","0.521787886043648","0.399139860124557","7.49886839746421","0.626101741371854","71.4290212676939"
"RF_800_7_5","0.505733765606771","0.3751703125","7.08544571552579","0.588502450980392","66.7052371651786"
"RF_800_7_10","0.512841390131809","0.384841124131944","7.25676206641511","0.603672351579521","69.1847113213341"
"RF_800_7_15","0.518266728826349","0.392837408023834","7.3999773930161","0.61621554199817","71.2070184240879"
"RF_800_7_20","0.524334232184283","0.401504619635798","7.54894218470058","0.629811168056154","72.9073966559224"
"RF_800_8_5","0.505363998770983","0.373795572916667","7.06091349671379","0.586345996732026","69.3036491195436"
"RF_800_8_10","0.514353522125634","0.386237761966766","7.28122768410749","0.605863156026299","71.0952971983063"
"RF_800_8_15","0.517648912763992","0.392842248105627","7.39079077500346","0.616223134283337","69.0068472294901"
"RF_800_8_20","0.522651577804987","0.398626651375531","7.49026335768994","0.625296708040049","71.0683975217474"
"RF_800_9_5","0.507526878675262","0.3754583984375","7.08506890190972","0.588954350490196","67.2435766059028"
"RF_800_9_10","0.515484272843079","0.386886509486607","7.29555058453503","0.606880799194678","69.4559582373748"
"RF_800_9_15","0.518747162678912","0.391833878122745","7.38185135321596","0.614641377447443","70.9688264114513"
"RF_800_9_20","0.521821619919632","0.397843233406845","7.47978890815521","0.624067817108777","71.5095337397522"
"RF_800_10_5","0.505470282051334","0.374789388020833","7.08001343936012","0.587904922385621","66.6041769593254"
"RF_800_10_10","0.511152582620715","0.382730338541667","7.21678466870689","0.600361315359477","69.3073139164954"
"RF_800_10_15","0.51581245070769","0.390570743590177","7.35085312522892","0.612659989945375","68.9881573964693"
"RF_800_10_20","0.5200208449803","0.394872053783551","7.42352754289754","0.619407143189884","69.9743821170855"
"RF_800_11_5","0.5069219611246","0.375134049479167","7.08149488467262","0.588445567810458","67.4386316034226"
"RF_800_11_10","0.511041762314414","0.381057778397818","7.18244979007228","0.59773769160442","67.9095161653203"
"RF_800_11_15","0.516392848514863","0.389643564302451","7.33855060804202","0.611205591062668","69.7681190828072"
"RF_800_11_20","0.517570233558255","0.393527130786257","7.39654123171717","0.617297460056873","68.9757027951842"
"RF_900_2_5","0.509027261502424","0.384682903439153","7.27505517664241","0.603424162257496","73.1389558807319"
"RF_900_2_10","0.514823657706058","0.395120129243827","7.457368653615","0.619796281166788","74.9140128679558"
"RF_900_2_15","0.522576345133826","0.403794782464834","7.61347845956172","0.633403580336995","76.0228923813362"
"RF_900_2_20","0.528600783397696","0.411180306470628","7.74386799955443","0.644988716032357","76.9972292557262"
"RF_900_3_5","0.509983031667041","0.383692361111111","7.24614691495811","0.60187037037037","71.3003425650353"
"RF_900_3_10","0.514554845310502","0.392766953262787","7.40383965429343","0.61610502472594","73.7838668751837"
"RF_900_3_15","0.52093185678559","0.401368888682691","7.55466598646752","0.629598256757163","74.7609356427854"
"RF_900_3_20","0.524845239312451","0.405317892420121","7.62893625337691","0.63579277242372","74.4599992706997"
"RF_900_4_5","0.507750723695181","0.38012349537037","7.17812914737654","0.596272149600581","70.3803416280864"
"RF_900_4_10","0.514416168681442","0.39025804122575","7.35801623897051","0.612169476432548","72.0570440661218"
"RF_900_4_15","0.518733752456869","0.397649191077056","7.48562097380156","0.623763436983617","71.8738747466892"
"RF_900_4_20","0.523559195133308","0.404585318234746","7.60836700563997","0.63464363644666","72.630461311232"
"RF_900_5_5","0.507504484617138","0.377699131944444","7.13541871279762","0.59246922657952","69.3188493165785"
"RF_900_5_10","0.5141480139632","0.388802619323192","7.32985494712931","0.609886461683439","70.7392567397329"
"RF_900_5_15","0.517444782780104","0.394464802992146","7.42169043410201","0.618768318419053","72.9260608105427"
"RF_900_5_20","0.521084368377612","0.399695680858902","7.5140805966217","0.626973617033571","72.5966118730805"
"RF_900_6_5","0.509033678479181","0.379816435185185","7.17190811011905","0.595790486564996","69.163453731261"
"RF_900_6_10","0.514872303223893","0.389103505291005","7.33141639240573","0.610358439672165","68.2110011724983"
"RF_900_6_15","0.517727588630876","0.395193528250299","7.43349651937316","0.619911416863214","71.1579134351557"
"RF_900_6_20","0.521655828656168","0.398915152550975","7.49508604252326","0.62574925890349","71.1866502553451"
"RF_900_7_5","0.506549914903128","0.375527025462963","7.09273633156966","0.589062000726216","67.4997237929894"
"RF_900_7_10","0.512482227639429","0.384815525793651","7.25533604772928","0.603632197323374","68.3721344475676"
"RF_900_7_15","0.518264285563228","0.393130775474525","7.40341964143132","0.616675726234549","70.2571551627018"
"RF_900_7_20","0.524107950244174","0.40108959948183","7.54122787026686","0.62916015604993","72.828461840248"
"RF_900_8_5","0.504716215613612","0.373588194444444","7.05497608713624","0.586020697167756","67.3345450011023"
"RF_900_8_10","0.514380590732775","0.386174736827601","7.28085127035961","0.605764293062904","71.1085683428078"
"RF_900_8_15","0.517857708927263","0.392577074083324","7.38713872846478","0.615807175032665","69.0133347451619"
"RF_900_8_20","0.522486003491366","0.398417234099576","7.48707475709822","0.624968210352276","71.083732847087"
"RF_900_9_5","0.507918323811637","0.376174710648148","7.0970582010582","0.590077977487291","67.3232769510582"
"RF_900_9_10","0.514946852478457","0.3861695960097","7.28226424090084","0.605756229034824","69.3460042398904"
"RF_900_9_15","0.519014992731431","0.392368598723807","7.38997464204941","0.615480154860873","71.0204967092633"
"RF_900_9_20","0.522355615309553","0.398054845419223","7.48527049918694","0.624399757520349","71.6881079498082"
"RF_900_10_5","0.505022465362728","0.3742453125","7.07105129794973","0.587051470588235","66.5998988095238"
"RF_900_10_10","0.512063673631511","0.383749103009259","7.23399443850649","0.601959377269426","70.0629793726904"
"RF_900_10_15","0.516386094601935","0.390579432161203","7.35080324957435","0.612673619076396","69.7492483434866"
"RF_900_10_20","0.520040175627547","0.394904190417142","7.42535475035821","0.619457553595517","70.6807595552508"
"RF_900_11_5","0.506550282013914","0.374924131944444","7.07913576802248","0.58811628540305","67.4768702876984"
"RF_900_11_10","0.510637801465404","0.381069292879189","7.18191095245969","0.597755753535982","67.8181052131887"
"RF_900_11_15","0.516031680295025","0.389592787334193","7.33617838975719","0.611125940916381","69.6596310872493"
"RF_900_11_20","0.517540430454142","0.393503793077399","7.3961766866394","0.617260851886116","69.6773038086593"
"RF_1000_2_5","0.508633343980017","0.384151540178571","7.26430099206349","0.602590651260504","73.0053707837302"
"RF_1000_2_10","0.514841893363144","0.394987840735653","7.45297028337176","0.619588769781417","74.8592998124436"
"RF_1000_2_15","0.522680654863542","0.404129768165861","7.62021480476471","0.633929048103312","76.0382616666195"
"RF_1000_2_20","0.528278429715863","0.411114412230316","7.74284170034423","0.644885352518143","76.9806259012115"
"RF_1000_3_5","0.50980415407162","0.3841221875","7.25349905133928","0.602544607843137","71.2522658482143"
"RF_1000_3_10","0.513883820236727","0.39200560515873","7.39049036163077","0.614910753190165","73.7125495092829"
"RF_1000_3_15","0.520820601224592","0.400928413175366","7.54569404635749","0.628907314784888","73.5654851405208"
"RF_1000_3_20","0.524645951910338","0.405508593898106","7.63069676715418","0.63609191199703","74.438991570943"
"RF_1000_4_5","0.507181217605028","0.3798109375","7.17149839409722","0.595781862745098","70.280328125"
"RF_1000_4_10","0.514084634884307","0.389786283482143","7.34888890867111","0.611429464285714","71.9553856699972"
"RF_1000_4_15","0.519249494112534","0.398129411387224","7.49553149667483","0.624516723744665","72.9091672401342"
"RF_1000_4_20","0.523395557085378","0.404507184719721","7.60545282800486","0.634521074070151","73.5180936485678"
"RF_1000_5_5","0.507426205838374","0.377647395833333","7.1333831907242","0.592388071895425","69.288581671627"
"RF_1000_5_10","0.514224190742591","0.389169925595238","7.33734655627008","0.610462628384687","70.8135631619662"
"RF_1000_5_15","0.517505251001814","0.394795311407342","7.42814485991438","0.619286762991909","72.9222897087287"
"RF_1000_5_20","0.520934457109651","0.399474301047129","7.51156111866911","0.626626354583732","72.6417141072735"
"RF_1000_6_5","0.508682024287603","0.379241458333333","7.16187004588293","0.594888562091503","69.1083048115079"
"RF_1000_6_10","0.514618479797312","0.388447467757936","7.31930920862268","0.60932936118892","67.8987895461309"
"RF_1000_6_15","0.517604661006299","0.394685442075285","7.42347316077502","0.619114418941624","70.1600340306271"
"RF_1000_6_20","0.521528187195046","0.398800897389209","7.49337279227392","0.625570035120328","70.5729584713609"
"RF_1000_7_5","0.506743221019758","0.37554703125","7.09225324280754","0.589093382352941","67.4719386160714"
"RF_1000_7_10","0.51266563374618","0.385050662202381","7.25874587791714","0.604001038748833","68.3976712230725"
"RF_1000_7_15","0.51766395358242","0.392998348682567","7.39994780412213","0.616467997933439","70.1796929258696"
"RF_1000_7_20","0.523877872441666","0.400736202087856","7.53523977368086","0.628605807196637","72.8100895764132"
"RF_1000_8_5","0.504702648756135","0.373635104166667","7.05619854910714","0.586094281045752","69.8867029761905"
"RF_1000_8_10","0.513761680019941","0.385899822668651","7.27571755155187","0.605333055166511","71.0344940086451"
"RF_1000_8_15","0.517433120067915","0.392274740103646","7.3809648397217","0.615332925652779","68.9145545354282"
"RF_1000_8_20","0.522017299995049","0.398152051999669","7.48349159300597","0.624552238430854","71.0714072198251"
"RF_1000_9_5","0.50806975753759","0.376776354166666","7.1087611297123","0.591021732026144","67.3661096974206"
"RF_1000_9_10","0.514671452998518","0.385739304315476","7.27332528049415","0.605081261671335","68.5326904466648"
"RF_1000_9_15","0.518868042319166","0.392001263701576","7.38374503407781","0.614903943061295","70.9848126641257"
"RF_1000_9_20","0.52185761694067","0.397715126082839","7.47913935782483","0.623866864443669","71.6258945204167"
"RF_1000_10_5","0.504796264613982","0.37398828125","7.06476690228174","0.586648284313725","66.4845182043651"
"RF_1000_10_10","0.511971020336787","0.383382989831349","7.22797313117087","0.601385082088391","70.0285548327664"
"RF_1000_10_15","0.516138860563314","0.390440954436188","7.34795097910108","0.612456399115589","68.8299874022264"
"RF_1000_10_20","0.520849630326351","0.39578633330986","7.44170243992449","0.620841307152722","70.1248846600952"
"RF_1000_11_5","0.506617779209275","0.375124947916667","7.0848412140377","0.588431290849673","67.5287352678572"
"RF_1000_11_10","0.510110306185639","0.380822471478175","7.17849105371315","0.597368582710862","67.8044407106245"
"RF_1000_11_15","0.516371528370424","0.389626630582958","7.3370933684144","0.611179028365425","69.6857720274145"
"RF_1000_11_20","0.517929388606077","0.393821027713539","7.4021800177957","0.617758474844767","69.7509281625011"
